automation,automation_level,capture_step,closing_speed_at_min,colreg_role,course_change_after_warning_deg,dest_range_final,destination_step,dt,episode,event_grade,event_grade_name,event_score,final_distance,first_encounter_step,first_encounter_type,guide_sample,init_heading_deg,init_speed,max_cri,max_severity,mean_speed,merge_sample,min_dcpa,min_distance,own_path_len,progress,route_length,rudder_change_mean,rudder_mean_abs,scenario,scn_course_diff_deg,scn_dcpa_offset_nm,scn_initial_bearing_deg,scn_initial_range_nm,scn_t_meet_min,scn_target_course_deg,steps,steps_sev1,steps_sev2,steps_sev3,success,target_evasions,target_speed,task,termination,throttle_change_mean,total_reward,xte_mean
manual,manual,-1,0.2542891494787682,give_way,10.97199580166207,3677.412073520225,152,10.0,1,1,close_quarters,53.96,2127.1657332225086,32,crossing_starboard,183,49.79135122730751,3.551078736333993,0.3941950086876703,1,3.4683992361646503,199,12.44064847481046,1146.257576487193,5271.966838970268,3839.3808723089446,5833.201490840715,0.0033112582781456954,0.1118421052631579,data,,,,,,,152,16,0,0,0,0,2.827487299251865,attack,passed,0.0,39.98223014369039,1224.9003476589512
manual,manual,-1,0.21340250631956223,unknown,,1514.174192377359,79,10.0,2,0,safe_passage,2.67,2270.3276187568067,-1,none,182,34.88438527784537,7.121315208778111,0.16382072227083844,0,9.846872112449118,71,2224.7621066355346,2237.6529560554945,7779.028968834803,5858.287109955366,5858.287109955366,0.01282051282051282,0.31645569620253167,data,,,,,,,79,0,0,0,0,0,4.184390961471112,attack,passed,0.0,59.066446145887284,627.0435956743083
assisted,assisted,-1,1.411225515465776,both_give_way,9.447168002109771,1260.973667582081,108,10.0,0,1,close_quarters,56.39,2359.951132690523,8,head_on,48,40.07788034136007,5.1661642161718415,0.5025289784607485,1,6.754997549000832,135,20.774857188965044,838.861573369502,7295.397352920898,5824.386688392792,5824.386688392792,0.06074766355140187,0.5231481481481481,head_on,185.9496251863856,-0.2527646797428006,0.3021429610823076,5.5752296838315285,17.13347722920078,-133.97249447225437,108,49,0,0,0,1,5.4915660267074795,attack,passed,0.03925233644859812,67.23999216821167,246.52701972222823
assisted,assisted,-1,0.7635153362516576,both_give_way,-0.8367005120060268,5668.564875879698,153,10.0,1,1,close_quarters,51.28,2215.2415522105766,72,head_on,182,34.88438527784537,7.121315208778111,0.3025706834454926,1,7.724740844090719,71,54.56622094391895,1477.9911654649563,11818.8534914588,5858.287109955366,5858.287109955366,0.12171052631578948,0.7287581699346405,head_on,175.2646281569805,-0.2972222140029685,-3.889730897769942,10.238701763623594,23.48596576538746,-149.8509865651741,153,9,0,0,0,2,6.621146853791457,attack,passed,0.06447368421052631,156.92154621937163,1491.3498669277603
assisted,assisted,-1,0.6330770688073244,both_give_way,,5928.494564232219,121,10.0,2,0,safe_passage,32.33,3535.718794498194,-1,none,13,54.052187704899,7.17775656692883,0.06667375859699165,0,9.677838377312588,195,215.25521400207433,3354.7582690972245,11710.18443654823,5856.995727617903,5856.995727617903,0.020833333333333332,0.13636363636363635,head_on,176.47612693662637,-0.13317516015479083,-2.596993480134381,10.904120049463163,21.64088350639253,-129.47168535847462,121,0,0,0,0,0,7.789725271631234,attack,passed,0.014583333333333334,143.95775806921344,1746.3308126212487
assisted,assisted,168,4.2471888865497816,give_way,-39.49377476809703,2850.3360579277414,168,10.0,0,2,domain_infringement,66.01,645.1468178167573,4,crossing_starboard,48,40.07788034136007,5.1661642161718415,0.4300575778480128,2,7.737326348457994,135,46.70913259686982,645.1468178167573,12998.70826540943,4049.1031435127998,5824.386688392792,0.09580838323353294,0.6636904761904762,crossing_starboard,119.74812593192802,-0.2527646797428006,-31.807013016470236,4.963766783962342,17.13347722920078,159.82600627328807,168,28,2,0,1,5,5.4915660267074795,attack,domain_violation,0.06706586826347305,159.87653393015594,1337.6346266207406
assisted,assisted,-1,0.12782674981963282,give_way,-73.36312726629481,6197.990083167391,95,10.0,1,1,close_quarters,47.96,4700.574344068809,14,crossing_starboard,182,34.88438527784537,7.121315208778111,0.02311860295480485,1,7.72212171767863,71,19.545143673885274,4594.418942561636,7336.0156317946985,3250.457560942318,5858.287109955366,0.047872340425531915,0.9,crossing_starboard,66.32314078490253,-0.2972222140029685,-53.46798236124444,5.855616899449101,23.48596576538746,101.20752606274792,95,1,0,0,0,1,6.621146853791457,attack,passed,0.02234042553191489,38.11451381894538,2606.7398555853647
assisted,assisted,-1,0.44481652475471944,give_way,-52.370667392900934,4704.37520426415,96,10.0,2,1,close_quarters,51.72,2044.1947402871122,14,crossing_starboard,13,54.052187704899,7.17775656692883,0.20778865303309746,1,8.720306089478955,195,4.0144953644387344,1885.2822840369754,8371.493845899797,5856.995727617903,5856.995727617903,0.07894736842105263,0.7447916666666666,crossing_starboard,72.38063468313182,-0.13317516015479083,-60.39729842407342,6.58947728002596,21.64088350639253,126.43282238803081,96,4,0,0,0,2,7.789725271631234,attack,passed,0.03684210526315789,97.62164079260702,2071.8628733750315
assisted,assisted,-1,0.19500001971055098,stand_on,31.694942661729502,2711.2380440182546,77,10.0,0,1,close_quarters,52.7,2126.921802581797,0,crossing_port,48,40.07788034136007,5.1661642161718415,0.32543117228298585,1,5.166978544516907,135,16.421311591780764,1349.3409720191535,3978.5734792780186,3466.0821178620695,5824.386688392792,0.019736842105263157,0.5064935064935064,crossing_port,-60.251874068072,-0.2527646797428006,54.29551728410556,2.5992293478995268,17.13347722920078,-20.173993726711917,77,28,0,0,0,1,5.4915660267074795,attack,passed,0.027631578947368417,11.15959129303549,489.44426495147763
assisted,assisted,-1,0.20886782162824602,stand_on,25.16533173746473,4674.000621444087,101,10.0,1,1,close_quarters,39.52,5093.026561933811,31,crossing_port,182,34.88438527784537,7.121315208778111,0.016813560520793015,1,9.881116757457624,71,214.67680749883564,4981.555630306544,9979.9279250322,5858.287109955366,5858.287109955366,0.035,0.07425742574257425,crossing_port,-113.67685921509747,-0.2972222140029685,29.21292869368978,8.422560229739513,23.48596576538746,-78.79247393725211,101,6,0,0,0,1,6.621146853791457,attack,passed,0.0455,79.83293507717632,1203.8176552355449
assisted,assisted,-1,0.4158021624252342,stand_on,12.477270141621785,6546.341616997982,110,10.0,2,1,close_quarters,49.12,3293.346578786079,30,crossing_port,13,54.052187704899,7.17775656692883,0.07854220191681749,1,10.157152179815489,195,18.801998957857865,3161.498731230261,11172.867397797037,5856.995727617903,5856.995727617903,0.07339449541284404,0.07272727272727272,crossing_port,-107.61936531686818,-0.13317516015479083,38.73804408996887,8.730195283861825,21.64088350639253,-53.567177611969186,110,10,0,0,0,1,7.789725271631234,attack,passed,0.038532110091743114,112.74098535762269,2308.440089942264
assisted,assisted,107,0.1373167837238043,give_way,5.58341022145348,3676.9831546178543,107,10.0,0,2,domain_infringement,67.5,531.9750016780956,2,overtaking,48,40.07788034136007,8.928356092645075,0.654093233236486,2,9.039383955755142,135,2.637809721837134,526.8624746167624,9672.140832658002,5824.386688392792,5824.386688392792,0.10377358490566038,0.5700934579439252,overtaking,14.874062965964004,-0.2527646797428006,-17.294024807300552,2.390271168731141,13.849013598640674,54.951943307324086,107,84,3,0,1,1,4.451103264139253,attack,domain_violation,0.07264150943396226,109.74229200360051,1405.7529412964009
