automation,automation_level,capture_step,closing_speed_at_min,colreg_role,course_change_after_warning_deg,dest_range_final,destination_step,dt,episode,event_grade,event_grade_name,event_score,final_distance,final_phase,first_encounter_step,first_encounter_type,guide_sample,init_heading_deg,init_speed,max_cri,max_severity,max_xte_after_passing,mean_speed,merge_sample,min_dcpa,min_distance,own_path_len,progress,recovery_time,resolution_time,route_length,rudder_change_mean,rudder_mean_abs,scenario,scn_course_diff_deg,scn_dcpa_offset_nm,scn_initial_bearing_deg,scn_initial_range_nm,scn_t_meet_min,scn_target_course_deg,steps,steps_sev1,steps_sev2,steps_sev3,success,t_clear,t_cpa,t_on_track,t_warning,target_evasions,target_speed,task,termination,throttle_change_mean,total_reward,unresolved,xte_final,xte_mean
assisted,assisted,-1,0.13133310374068968,both_give_way,,0.0,167,10.0,1,0,safe_passage,27.27,8627.019255295938,clear,-1,none,182,34.88438527784537,7.121315208778111,0.0014345849132746053,0,4058.2529244005163,7.979897468965376,71,298.1582970984874,8116.787581036211,13326.428773172178,11626.142904900194,-1,1670.0,33658.28710995538,0.2680722891566265,0.5449101796407185,head_on,175.2646281569805,-0.2972222140029685,-3.889730897769942,10.238701763623594,23.48596576538746,-149.8509865651741,167,0,0,0,0,1670.0,-1,-1,-1,0,6.621146853791457,attack,clear,0.05692771084337349,43.08042370517012,0,4058.2529244005163,2500.4553439577476
assisted,assisted,-1,0.8337328424599718,give_way,-4.708931593877302,0.0,141,10.0,0,1,close_quarters,55.53,4902.066132717871,clear,7,crossing_starboard,48,40.07788034136007,5.1661642161718415,0.4378770697084166,1,1983.2564617339972,8.002330914489143,135,4.8487715555915205,1026.082850748698,11283.286589429692,9323.85907692207,-1,1340.0,33624.386688392755,0.5892857142857143,0.6099290780141844,crossing_starboard,119.74812593192802,-0.2527646797428006,-31.807013016470236,4.963766783962342,17.13347722920078,159.82600627328807,141,31,0,0,0,1410.0,840.0,-1,70.0,2,5.4915660267074795,attack,clear,0.32250000000000006,-0.9879162388962328,0,1983.2564617339972,472.00177582932594
assisted,assisted,197,6.824677224570712,give_way,42.737111363114835,0.0,197,10.0,1,2,domain_infringement,70.81,684.7776581651417,passing,23,crossing_starboard,182,34.88438527784537,7.121315208778111,0.4996240483951718,2,1731.8450074605441,8.096972167701962,71,19.51192069596229,684.7776581651417,15951.035170372863,10968.545207203813,-1,-1,33658.28710995538,0.5280612244897959,0.5888324873096447,crossing_starboard,66.32314078490253,-0.2972222140029685,-53.46798236124444,5.855616899449101,23.48596576538746,101.20752606274792,197,43,2,0,1,-1,1290.0,-1,230.0,3,6.621146853791457,attack,domain_violation,0.18214285714285716,165.6362875068586,0,1716.2928191873266,678.2746728933502
assisted,assisted,126,5.410834024565088,stand_on,62.8727239211144,0.0,126,10.0,0,2,domain_infringement,68.96,437.1554643044714,passing,0,crossing_port,48,40.07788034136007,5.1661642161718415,0.5831513433529956,2,2889.004416372285,7.880078543788695,135,58.615766350254304,437.1554643044714,9928.898965173756,5536.844815250576,-1,-1,33624.386688392755,0.208,0.5476190476190477,crossing_port,-60.251874068072,-0.2527646797428006,54.29551728410556,2.5992293478995268,17.13347722920078,-20.173993726711917,126,47,2,0,1,-1,520.0,-1,0.0,2,5.4915660267074795,attack,domain_violation,0.03359999999999999,116.95512513239902,0,2889.004416372285,1029.440489522712
assisted,assisted,-1,0.08658465780426923,stand_on,,0.0,102,10.0,1,0,safe_passage,17.87,9391.057277414335,clear,-1,none,182,34.88438527784537,7.121315208778111,0.0007095014173443446,0,5424.464561303162,7.761884680687095,71,514.4500715087677,8917.153620440627,7917.122374300838,4769.103983388799,-1,1020.0,33658.28710995538,0.08415841584158416,0.5735294117647058,crossing_port,-113.67685921509747,-0.2972222140029685,29.21292869368978,8.422560229739513,23.48596576538746,-78.79247393725211,102,0,0,0,0,1020.0,-1,-1,-1,0,6.621146853791457,attack,clear,0.017326732673267325,0.28343860352085315,0,5424.464561303162,2191.098262063255
assisted,assisted,-1,0.32000194425306744,give_way,4.74329791188441,0.0,388,10.0,0,1,close_quarters,52.15,4983.457248359165,clear,4,overtaking,48,40.07788034136007,8.928356092645075,0.2749799126361775,1,2161.1669558437634,7.613022093627215,135,14.639818114835368,1594.2856862439914,29538.525723273597,15913.392844436166,-1,3840.0,33624.386688392755,0.17571059431524547,0.44329896907216493,overtaking,14.874062965964004,-0.2527646797428006,-17.294024807300552,2.390271168731141,13.849013598640674,54.951943307324086,388,29,0,0,0,3880.0,890.0,-1,40.0,4,4.451103264139253,attack,clear,0.10129198966408269,-54.07205748541769,0,695.9491389813232,792.4261791484304
assisted,assisted,-1,0.0067349848403409854,give_way,23.742875168671425,0.0,278,10.0,1,1,close_quarters,51.67,4690.145548518469,clear,93,overtaking,182,34.88438527784537,9.76627794661919,0.2538874031801039,1,999.7183310916174,8.404599784508104,71,11.120299265529509,1585.606535145607,23364.78740093253,22519.506444605726,-1,1850.0,33658.28710995538,0.2184115523465704,0.1618705035971223,overtaking,-11.838429607548731,-0.2972222140029685,6.61619030528383,3.0497662404866,19.354503663335798,23.045955670296635,278,22,0,0,0,2780.0,1440.0,-1,930.0,4,5.277715585999893,attack,clear,0.06444043321299638,-27.930024594686884,0,853.1744711164023,527.1733989249457
assisted,assisted,75,1.3566513141699943,stand_on,-7.440398398835289,0.0,75,10.0,0,2,domain_infringement,61.82,849.3657944908471,passing,0,overtaken,48,40.07788034136007,3.6189040617633834,0.32865889253672664,2,1163.0204010875511,5.3244307524006125,135,41.62493237778744,849.3657944908471,3993.3230643004595,3728.7131962668163,-1,-1,33624.386688392755,0.11486486486486487,0.06,overtaken,14.874062965964004,-0.2527646797428006,-131.75363534859173,1.201816410216403,13.849013598640674,54.951943307324086,75,46,2,0,1,-1,80.0,-1,0.0,3,6.259575861348708,attack,domain_violation,0.08040540540540542,71.04499469055537,0,1163.0204010875511,393.61011690519246
assisted,assisted,-1,0.3917607401026544,stand_on,36.615310784669475,0.0,140,10.0,1,1,close_quarters,53.94,6424.098560607095,clear,10,overtaken,182,34.88438527784537,4.17751863107946,0.3821860593559809,1,4672.070392106417,4.787182278767999,71,11.955029049157844,1184.0070319222639,6702.0551902751995,2957.284384423134,-1,1300.0,33658.28710995538,0.20503597122302158,0.7071428571428572,overtaken,-11.838429607548731,-0.2972222140029685,161.19500202861929,2.0322114198702517,19.354503663335798,23.045955670296635,140,4,0,0,0,1400.0,690.0,-1,100.0,2,7.74884998598837,attack,clear,0.07805755395683454,-84.74511539344203,0,4672.070392106417,1480.406702758345
assisted,assisted,62,11.017814357701535,stand_on,20.0089033386868,0.0,62,10.0,0,2,domain_infringement,77.06,776.3934487571157,action,0,crossing_port,48,40.07788034136007,5.1661642161718415,0.6527548439006422,2,0.0,7.024609232092772,135,1.6015832233350424,776.3934487571157,4355.257723897519,4244.105154001876,-1,-1,33624.386688392755,0.9098360655737705,0.7338709677419355,data,,,,,,,62,48,2,0,1,-1,-1,-1,0.0,1,3.678797507411181,attack,domain_violation,0.080327868852459,135.05401570485833,0,834.1088417332844,409.16487468873515
assisted,assisted,81,9.914146912970887,give_way,-3.450556261665149,0.0,81,10.0,1,2,domain_infringement,74.21,796.6424798400848,action,8,crossing_starboard,183,49.79135122730751,3.551078736333993,0.5464554495844974,2,0.0,5.856785240825197,199,28.595804295905115,796.6424798400848,4743.996045068409,4008.416095972914,-1,-1,33633.20149084063,0.65625,0.654320987654321,data,,,,,,,81,67,2,0,1,-1,-1,-1,80.0,1,2.827487299251865,attack,domain_violation,0.05249999999999999,141.97118052362424,0,1941.383135882547,860.4192726047391
autonomous,autonomous,-1,0.7144625810662092,both_give_way,,0.0,131,10.0,0,0,safe_passage,41.64,6475.874105719613,clear,-1,none,48,40.07788034136007,5.1661642161718415,0.10722293816738265,0,2552.1153726433536,7.529001171969367,135,15.6953771746426,2741.7377974185993,9862.99153527987,9264.282601436626,-1,1310.0,33624.386688392755,0.21153846153846154,0.5648854961832062,head_on,185.9496251863856,-0.2527646797428006,0.3021429610823076,5.5752296838315285,17.13347722920078,-133.97249447225437,131,0,0,0,0,1310.0,-1,-1,-1,1,5.4915660267074795,attack,clear,0.08346153846153845,-13.243717775836785,0,2552.1153726433536,1356.0909756393578
autonomous,autonomous,-1,0.13133310374068968,both_give_way,,0.0,167,10.0,1,0,safe_passage,27.27,8627.019255295938,clear,-1,none,182,34.88438527784537,7.121315208778111,0.0014345849132746053,0,4058.2529244005163,7.979897468965376,71,298.1582970984874,8116.787581036211,13326.428773172178,11626.142904900194,-1,1670.0,33658.28710995538,0.2680722891566265,0.5449101796407185,head_on,175.2646281569805,-0.2972222140029685,-3.889730897769942,10.238701763623594,23.48596576538746,-149.8509865651741,167,0,0,0,0,1670.0,-1,-1,-1,0,6.621146853791457,attack,clear,0.05692771084337349,43.08042370517012,0,4058.2529244005163,2500.4553439577476
autonomous,autonomous,-1,0.4135739565847416,give_way,,0.0,154,10.0,0,0,safe_passage,40.81,5336.511682742422,clear,-1,none,48,40.07788034136007,5.1661642161718415,0.23785889230567084,0,1793.039760851223,7.417240824306573,135,73.34969921756603,1679.442431834505,11422.550869432122,10005.44984733163,-1,1540.0,33624.386688392755,0.7156862745098039,0.5097402597402597,crossing_starboard,119.74812593192802,-0.2527646797428006,-31.807013016470236,4.963766783962342,17.13347722920078,159.82600627328807,154,0,0,0,0,1540.0,-1,-1,-1,2,5.4915660267074795,attack,clear,0.32254901960784316,-15.213095998560277,0,1793.039760851223,357.78141016628246
autonomous,autonomous,-1,0.03306641747581125,give_way,75.22497581186214,0.0,351,10.0,1,1,close_quarters,51.54,6877.965955155462,clear,107,crossing_starboard,182,34.88438527784537,7.121315208778111,0.30103212976008864,1,6542.6982812225315,7.58707804559985,71,31.000814953534945,1465.9207466113417,26630.643940055474,13127.687353160432,-1,2440.0,33658.28710995538,0.21571428571428572,0.45726495726495725,crossing_starboard,66.32314078490253,-0.2972222140029685,-53.46798236124444,5.855616899449101,23.48596576538746,101.20752606274792,351,8,0,0,0,3510.0,1290.0,-1,1070.0,8,6.621146853791457,attack,clear,0.09799999999999999,-29.08816152371577,0,2321.720905278448,2483.2873149157294
